,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
drug_30,0.02092044,0.16233602,-0.17676567,0.021229263,-0.17614216,0.19596343,-0.19024733,0.48968095,-0.014162739,-0.084504105,0.09301328,-0.14484195,0.11169295,0.3917061,0.46957102,-0.22314252,-0.07540286,0.3297956,0.038822915,0.17796436,-0.20786259,-0.17579408,-0.24770184,0.118263185,0.31297946,-0.44985208,-0.11045595,0.1834431,-0.19886297,0.025902618,-0.26773125,-0.55005944,0.22450495,0.19965233,0.05995277,-0.5048669,0.14430252,-0.32914641,-0.1772447,0.24570316,-0.29957864,0.62041354,0.3782076,-0.04378098,-0.31175852,-0.15456483,0.25558507,0.07158761,0.31858432,0.06113235,0.09167008,0.051600322,-0.1885286,-0.051370498,0.41138,0.009894133,0.22365099,-0.14117755,-0.14233707,0.13372774,0.4109647,0.22549058,0.23384777,-0.28443205,-0.12535512,0.0010966376,0.03507938,0.35546744,-0.1179067,0.026339414,0.15287805,-0.11239492,-0.35351086,0.1666279,0.13133498,0.5196979,-0.3645779,0.13056442,0.032790624,-0.32343122,-0.2403584,-0.08667624,-0.16650116,0.16827895,-0.12550938,-0.060416047,-0.29371563,-0.45199835,0.1488466,-0.14614882,0.02252636,0.57590044,-0.014490875,0.14483629,-0.10118037,0.2503213,0.25975087,0.07030588,0.21474186,-0.08398671,-0.27726623,0.13289988,-0.038144033,0.010262818,-0.064932734,0.25518346,-0.17505468,-0.19884782,-0.1717077,0.14087196,-0.041095514,0.039934803,-0.060831092,0.036081325,-0.13265091,-0.3206484,-0.23987143,-0.41221422,-0.27417275,0.26405653,0.19130456,0.17183253,0.33352563,-0.24317795,0.19808733,-0.24598342,-0.38928282,0.09420116,-0.076689325,0.40701258,-0.042445075,-0.021853864,-0.10497206,0.013285568,0.30493364,-0.2502071,-0.06512486,-0.276472,0.08258049,0.011617727,0.096764006,-0.07819291,-0.08249111,-0.14762376,-0.08743578,-0.33857986,-0.21798961,0.12648,0.26753888,-0.33757433,0.026300661,-0.16474412,-0.49428305,-0.21487552,-0.005945482,-0.18504778,-0.3302481,0.03392686,-0.27961597,-0.06972527,-0.23974594,0.36096656,0.4169585,0.047866583,0.13434716,0.0052113854,-0.28059235,-0.2069296,-0.15377326,-0.22996305,-0.16373917,0.5699622,0.110293314,-0.2693479,0.17030287,-0.19279513,0.4462684,-0.09355907,0.17334382,-0.42480046,-0.012784872,0.46471286,-0.30579296,-0.234674,-0.5000289,-0.1043787,-0.094882496,-0.0060333046,-0.4405982,-0.1451814,-0.10896527,-0.12974262,0.025094353,0.08024526,-0.25702697,0.072544254,-0.20287766,0.016680418
drug_31,0.00028529673,0.1201313,-0.29090333,0.011954916,-0.018764198,0.16835262,-0.16972512,0.3732011,-0.03130866,-0.15045203,-0.087196894,-0.061204143,0.018789608,0.1927151,0.4444378,-0.19974416,-0.18954882,0.21160784,0.15236153,0.24951717,-0.16275428,-0.12362324,-0.22110626,0.08165798,0.21985698,-0.4377801,0.040997718,0.21550888,-0.14808539,-0.07496774,-0.2586732,-0.4936076,0.3697874,0.38173172,-0.07336023,-0.56145644,-0.027532617,-0.24883196,-0.051147953,0.072710216,-0.23383653,0.59240264,0.44396278,0.054273687,-0.34467122,-0.028082184,0.31975982,0.057085216,0.3893466,0.018855575,-0.16646382,0.059304822,0.010447423,-0.070677005,0.28233907,0.04209621,0.22593528,0.108652025,0.1622021,0.2309212,0.45191613,0.16156676,0.20569897,-0.23634747,-0.05909248,0.0696358,0.051671762,0.3546389,-0.34247625,-0.14697945,0.20206065,0.062386137,-0.2993905,0.065116756,0.3469487,0.42440504,-0.31089914,0.011144031,0.011596822,-0.2244561,-0.055082045,-0.083953954,-0.2002755,0.22637111,0.0052824314,-0.1803893,-0.17009167,-0.21679322,0.24427643,-0.17548923,-0.09407758,0.46128777,0.035890047,0.12573905,-0.081264794,0.12503694,0.19767916,-0.07221956,0.17115013,-0.24671319,-0.301569,0.04632609,-0.12986162,0.14736149,-0.08419612,0.30597323,-0.05593199,-0.11142242,-0.27868253,0.051377714,0.024931358,0.13388027,-0.09841382,0.09568619,0.041763775,-0.5584695,-0.32573262,-0.3090776,-0.13923459,0.2798362,0.3670548,0.16182022,0.47538143,-0.2813725,0.01957285,-0.23298846,-0.23533538,0.10185052,0.09262024,0.45134223,0.096371464,-0.06754946,-0.028283069,0.07432167,0.20837107,-0.18307361,-0.0809461,-0.30859244,-0.029037874,0.059889898,0.12422494,0.012815662,-0.07220125,-0.04451508,-0.09256788,-0.29154968,-0.221197,0.17235693,0.12594485,-0.05992658,-0.009248533,-0.04521538,-0.41696334,-0.21501523,0.066641115,-0.001135129,-0.0846934,0.043602023,-0.1816775,-0.07323622,-0.21935691,0.15074982,0.3871733,0.015191252,0.006500071,0.080997184,-0.17697959,-0.19035146,-0.076841794,-0.31599236,-0.084081404,0.3142204,-0.03374435,-0.36174384,0.12952678,-0.08234737,0.19504753,-0.04044419,0.15800802,-0.14437604,-0.03709422,0.52363664,-0.2545772,-0.098787315,-0.33490068,0.0059622386,-0.1862073,0.031017935,-0.30118868,-0.20087087,-0.010890254,0.051750116,0.15246263,-0.017273584,-0.14841315,0.05174435,-0.2388071,0.08048291
drug_32,-0.04150971,0.06917539,-0.28031537,0.033464465,0.13359599,0.04949306,-0.02853772,0.5031643,-0.18935108,-0.28965577,0.10480646,-0.15510164,-0.12627389,0.20106994,0.42200413,-0.5445125,-0.18617646,0.11958838,0.018665755,0.10922454,0.08543972,0.0059110513,-0.4440334,0.11328454,0.22882152,-0.452834,-0.03355527,0.33667853,-0.11172703,0.007949878,-0.0044946894,-0.3783598,0.11796831,0.2536357,-0.28512034,-0.3938386,0.22550559,-0.16956468,-0.07777972,0.020706102,-0.15193558,0.2854024,0.4466293,-0.32859275,-0.1483949,0.09381245,0.16952893,0.12679628,-0.06140129,0.26568776,-0.16572271,0.39724392,-0.07030086,-0.2267776,0.26792136,-0.06774784,-4.5073022e-05,0.13713263,0.29591206,0.1463644,0.19898479,-0.015837856,0.041864146,-0.19609633,-0.0642735,0.14721347,0.13660648,0.7073103,-0.13532934,-0.12205076,0.4073019,-0.087784305,-0.16383022,-0.032659937,0.26530167,0.103107065,-0.53515977,0.058009107,-0.0074215704,-0.3917644,-0.30031535,0.13927186,-0.2138145,0.12827279,0.11327075,-0.042517047,-0.22384943,-0.038958892,0.1661491,-0.12885797,0.012382523,0.21488856,0.23094144,-0.12222518,-0.07891993,0.12526841,-0.14486217,0.091931395,0.45317832,0.08068735,-0.2836506,0.091925204,-0.26696444,0.11950532,0.062469915,0.23690432,-0.3193398,-0.08513222,0.006809947,0.070786454,0.14460105,0.014854491,-0.041035544,-0.25929287,0.43015435,-0.3107596,-0.30390054,-0.3462195,-0.13214067,0.45458895,0.45663783,0.2005551,0.24300617,-0.47946918,0.05013908,-0.22613235,-0.033589676,-0.066032924,0.13608284,0.13039537,0.0730336,0.05887488,0.26688835,0.1863791,0.0008266672,-0.008217095,-0.095002025,-0.5185367,0.12974422,0.061485678,0.064856164,0.17109008,-0.34504095,-0.19549233,-0.21737933,-0.42326325,-0.24723601,-0.046862874,0.073889166,-0.002791107,0.09712864,-0.06134584,-0.45633626,-0.31185666,0.097184464,-0.15545014,-0.21118902,0.14419647,-0.27596277,0.019443678,-0.27406052,0.3853952,0.5077091,0.028025655,-0.14141038,0.027648,-0.2548423,-0.09480742,-0.17273033,-0.2227613,0.18124475,0.336694,-0.14912556,-0.25561923,0.000837697,0.054160137,0.17270075,-0.16108899,0.23541802,-0.14543523,-0.19537339,0.51665914,-0.4655991,-0.12644476,-0.4662508,0.18738131,-0.14034624,-0.1914191,-0.30065724,-0.31602436,0.15000518,-0.037395403,-0.0121825645,-0.08508641,-0.17775196,-0.051355727,-0.48410982,0.04572606
drug_33,0.4260393,0.24725951,-0.41675144,-0.07544522,0.13866797,0.27523646,-0.077037565,0.3131987,0.13915342,-0.18949945,-0.010482317,0.17763585,-0.058112904,0.18238428,0.3630444,-0.3528848,0.28299847,0.015120314,-0.049797215,-0.07048138,-0.21359311,-0.0072113285,-0.177272,0.040305674,0.06395652,-0.7283636,-0.107096896,-0.068759754,-0.34186763,-0.24615592,0.005093958,-0.4249751,0.31549585,0.3347994,-0.16622633,-0.36069858,-0.11127965,-0.12588418,0.14731927,0.16655219,0.13962288,0.34290883,0.1982877,0.082820915,-0.15654545,-0.09099193,0.14955127,-0.02858828,0.20838895,0.02667111,0.052210093,0.08779681,-0.20792446,-0.25922295,0.18366514,-0.01622874,-0.23121631,0.26479715,0.09421453,0.08754951,0.3070073,0.012336116,0.49420425,-0.45558527,-0.11715617,-0.15704241,-0.034840528,0.3205328,-0.17592949,-0.19268328,0.031085474,0.41070777,-0.3532276,0.15863448,0.23109311,0.46806875,0.04853866,-0.032977276,0.013237158,-0.09436875,-0.13040635,-0.20466606,-0.15675722,0.19009867,-0.011006145,-0.41835633,-0.09452288,-0.09476676,0.31024244,-0.17923392,-0.18579414,0.0644664,0.114518374,0.16714494,0.28670964,-0.05981042,0.016686507,-0.20105241,0.22675635,-0.25636324,-0.32459554,0.0023113429,-0.22356775,0.1768369,-0.10487505,0.20792411,-0.033751886,0.013662864,-0.10495396,-0.07031621,0.11106246,0.019257111,-0.039453283,0.24715936,-0.1865306,-0.5848221,-0.1790539,-0.23539989,0.061255023,0.21430157,0.6742278,0.07853281,0.30316445,-0.41475028,0.027298788,-0.44024482,0.13335133,-0.11557396,0.020613939,0.061418805,0.01992837,-0.0632961,0.117000245,0.15820925,0.2106979,-0.15133846,0.09846633,-0.052426722,0.020820413,0.33719227,0.082329385,-0.26109695,-0.10712918,-0.08498529,0.17530578,-0.5341099,-0.109963246,-0.07550777,0.16471107,-0.06424687,-0.00274117,0.08060832,-0.28549984,-0.11201833,-0.1641683,0.032758202,0.0083475895,-0.04582703,-0.064880215,-0.045519657,-0.17986315,0.574783,0.51222175,-0.11408704,-0.11962894,0.016198825,-0.100856274,0.28927234,0.008848746,-0.413305,0.16989027,0.191057,-0.18058158,-0.38568208,0.050395746,-0.1334548,0.14834437,-0.33245096,0.13831054,0.01575034,0.11533152,0.13931718,-0.09558978,0.13704908,-0.27515048,-0.20935567,-0.25657195,-0.224317,-0.47130385,-0.14941652,-0.08502947,0.2957352,0.12979022,0.103938706,0.08667583,0.03694514,-0.15747109,0.023034206
drug_34,0.25725302,-0.040837996,-0.33781144,0.062118262,-0.13488443,-0.046836432,-0.12405908,0.4356847,0.112626955,-0.008506154,0.030698307,-0.039065745,0.0066143665,0.15674143,0.39168575,-0.23697554,0.07590186,0.020173064,0.18044059,0.04266299,-0.2275444,0.039889608,-0.07503579,-0.012621591,0.4129279,-0.43648195,-0.14819789,0.1511932,-0.21323529,-0.1407388,-0.16920245,-0.44634846,0.32945162,0.4338544,-0.021446291,-0.58134615,-0.30626163,-0.25541562,-0.01146022,0.29890367,-0.0047776257,0.405985,0.32742485,0.124668546,-0.23921256,-0.16014689,0.29407772,0.049280908,0.23387103,0.12581274,-0.24821068,0.20730503,0.0008656271,0.054037534,0.22572516,0.00013283921,0.03959762,0.22325869,0.2165879,0.094372004,0.35197565,0.15002948,0.26265022,-0.3871339,0.0773966,-0.014267895,0.080516234,0.34688917,-0.2643662,-0.14386883,0.26258853,0.22285973,-0.45860714,0.079879746,0.14180379,0.27853897,-0.1467342,-0.08397366,-0.002428331,-0.20880759,-0.16661102,-0.08530313,-0.14481425,0.13084261,-0.013429428,-0.27574998,-0.23206675,-0.10021225,0.35461214,-0.077479064,-0.15980172,0.29268965,0.19993813,0.14967367,0.13338973,-0.074100025,-0.0016255579,-0.13693337,0.19787216,-0.35138863,-0.3482695,-0.02887459,-0.18528181,0.21757632,-0.061236355,0.08904789,0.05704138,0.051466223,-0.13163613,0.0488522,0.19568658,-0.104412414,-0.007298677,0.059505172,0.0028696198,-0.37893778,-0.18760353,-0.21254718,-0.12011646,0.2586276,0.4181743,0.12603049,0.18637298,-0.30379388,0.07409912,-0.26731718,-0.20172153,-0.20044519,0.0804563,0.22897533,-0.08476626,-0.013968149,0.009506908,0.013802006,0.18718544,-0.1376364,-0.03657822,-0.2219105,0.06589289,0.09054826,0.034351345,-0.09729887,-0.2013302,-0.07046375,0.22371747,-0.35193083,-0.095874414,0.017035833,0.12758565,-0.08793104,-0.007890326,0.11497389,-0.45115873,-0.1949124,-0.06531737,-0.08668846,-0.047866527,0.17970933,-0.049852334,-0.10736396,-0.36742806,0.335135,0.36893332,-0.090506755,0.032711387,0.08999377,-0.19748062,0.05779894,-0.0939822,-0.39339876,-0.068928026,0.33882052,-0.13566284,-0.40690407,0.09968114,-0.1119899,0.2536328,-0.2552547,0.037140977,-0.21894968,-0.055021327,0.41897082,-0.27939507,0.14851362,-0.39273056,-0.28069445,-0.36380628,-0.123624295,-0.43910933,-0.31203726,0.08520274,0.03956259,0.13395034,0.12767982,-0.13192466,-0.096917644,-0.15850124,-0.004597026
drug_35,0.12003814,0.002310026,-0.30974045,0.09704957,0.050836403,0.027223445,0.068229124,0.53001666,-0.3773836,-0.25827232,0.17345497,-0.21570389,0.21255925,0.09560798,0.24527575,-0.47737175,-0.06633077,-0.06872058,0.013272388,0.19242546,0.11391527,-0.041743997,-0.46633637,-0.027841536,0.19524363,-0.3814424,-0.1305592,0.4145596,-0.2088319,0.17753954,-0.12394039,-0.3626551,0.0075824326,0.2554642,-0.22963056,-0.32226357,0.086558074,-0.32405972,-0.049592182,0.07360513,-0.016503843,0.073237956,0.494844,-0.3959839,-0.12365085,0.17840534,0.35956246,0.13435842,-0.15024635,0.15919726,-0.15821208,0.31951535,-0.24926072,-0.2932065,0.4740008,0.06400106,-0.16488405,-0.00956531,0.3156463,0.2496691,0.4057607,0.02072859,0.07641735,-0.19113791,-0.07258087,0.18608855,0.25158992,0.70320994,-0.06614648,-0.12312687,0.5071551,0.008153806,-0.22461496,-0.16267066,0.33666864,0.11858115,-0.5046787,0.046552204,0.074934445,-0.15026592,-0.36896098,0.099738486,0.0012888996,0.085888274,0.102668196,0.08726878,-0.14519237,-0.13044414,0.30725366,-0.31235546,-0.05084766,0.17287654,0.22080597,-0.22104411,-0.17806399,0.13247684,-0.15850922,-0.08704778,0.28985894,0.047215585,-0.21725449,-0.08567712,-0.28250685,0.25105318,0.04854255,0.13299158,-0.086032964,-0.07008385,-0.110536,-0.064836375,0.06622231,0.20517194,-0.2528146,-0.19151632,0.46189404,-0.38184416,-0.52729446,-0.2447186,-0.086009815,0.3415596,0.35593736,0.05975269,0.11754737,-0.38081115,0.036044244,-0.2734615,-0.17988661,-0.06914989,0.26278508,0.098616324,0.19065762,-0.0028399527,0.22964582,0.18429014,-0.16271296,0.13410677,-0.20627917,-0.5464344,0.0664011,0.023405498,0.13340868,0.21019423,-0.29463455,-0.23922166,-0.07038487,-0.7348684,-0.14837515,-0.17707658,0.15756866,0.1084872,0.2165679,-0.19657373,-0.6554853,-0.24539657,0.33187577,-0.055528957,-0.31054333,0.15649053,-0.2589626,0.06856664,-0.45298308,0.27271798,0.4369988,0.29688302,-0.070765704,-0.12663826,-0.22614054,-0.021851398,-0.16533928,-0.48729655,0.12448944,0.137591,-0.22743152,-0.24843551,0.0052661295,-0.07175265,0.13519156,-0.008970294,0.23584732,-0.14152043,-0.18926221,0.46627834,-0.42181262,-0.2409958,-0.38991106,0.17610979,-0.2024536,-0.13653487,-0.24968493,-0.3160867,0.44408324,-0.19242078,0.0705207,-0.2708243,-0.13211948,-0.008368382,-0.2652129,-0.07373676
drug_36,-0.12504019,0.46652582,-0.04539762,-0.041595105,-0.30645698,-0.18082707,0.59225076,0.35557714,-0.06308707,0.21506594,0.02201466,-0.39601797,0.1746925,-0.4244827,0.47541407,-0.5798604,0.16369137,-0.17310058,0.16112633,0.122891635,-0.22583485,-0.094749585,-0.32188508,-0.08086858,0.07282996,-0.29035237,-0.059203178,0.45838484,-0.2618071,0.11750455,0.19501999,-0.14493966,0.44992048,0.12636033,-0.07050481,-0.5488875,-0.011257432,-0.02698074,0.26896933,0.14190078,0.30956587,0.36645553,0.33742195,0.03852805,-0.5873719,0.287149,-0.037971187,-0.026079118,-0.029391339,0.010531352,0.28405195,0.044833228,-0.12836918,-0.56945634,0.4237833,0.16738121,-0.26473016,0.52409405,-0.4113399,-0.17532668,0.47416574,-0.080904275,0.7569272,-0.089806445,-0.2579058,0.046951793,-0.1803397,0.12765148,-0.22197253,0.41864237,0.5919646,-0.051243536,-0.5848168,0.19543277,0.38376895,-0.23567462,-0.024982946,0.4234376,0.3087711,-0.16018389,-0.20333445,-0.10070986,-0.13184932,-0.15161516,-0.05852167,-0.32768846,-0.52288693,0.20392053,0.10909361,-0.2179315,0.16838875,0.27862474,0.08041132,-0.059224367,-0.12875217,0.49112764,0.04553329,-0.425026,0.21262154,0.39495033,-0.3135078,0.05291395,0.08342677,-0.03613662,0.30337083,-0.10610992,-0.61453617,-0.21064374,-0.12782751,0.17931904,0.10756966,0.30964217,-0.40527526,0.55133986,0.370978,-0.20322996,0.16179433,-0.5703465,0.3278113,0.22460277,-0.16569652,-0.18719208,-0.11336979,-0.3750895,0.1640961,-0.095068686,-0.37717658,0.39720666,-0.1409654,0.25110134,-0.2676447,0.10055388,-0.10349174,0.12608369,-0.40282327,-0.18321566,-0.31633922,-0.21058719,-0.10588032,-0.025685987,0.2035576,-0.044922043,0.14164363,-0.55973667,0.2604029,-1.2166635,-0.6827179,0.4954108,-0.08517277,-0.22247308,0.47981998,-0.32709858,-0.95730966,0.09801695,0.3563311,-0.023949593,0.20848736,-0.48115602,-0.66950256,-0.107857496,-0.10597938,0.38834366,0.24421974,0.007217277,-0.28551376,-0.10730021,-0.69756454,0.10729523,-0.022688095,-0.05167004,0.32902652,0.14579868,0.50237817,-0.017001612,0.013748128,-0.27185032,0.24674357,-0.18618292,0.034634452,0.24927449,-0.5881188,0.53967863,0.010557379,-0.24856728,-0.33112434,-0.019254984,0.70149255,-0.39452857,-0.23739609,0.35043505,0.2838072,0.109584935,-0.14947586,-0.23866868,0.19659787,0.05548189,0.23658119,0.37353727
drug_37,0.1886994,0.12425834,-0.08557585,0.22075927,0.06830855,-0.21936588,0.731843,0.6866769,0.02093836,-0.20401978,-0.1386524,-0.31953782,0.37333465,-0.049881335,-0.08135092,-0.17923172,0.29617944,0.30705845,-0.13035193,0.1264713,-0.35144305,-0.194274,-0.44738474,-0.13490848,0.16351436,-0.3090211,0.023380753,0.3605553,-0.25595856,-0.24431059,-0.8179603,-0.37308076,-0.20673682,0.12238348,-0.30712724,-0.3401816,0.06554296,-0.09801996,0.27277753,0.08094976,0.067616776,0.31527388,0.23451976,-0.436536,-0.63081056,0.051805664,0.066982575,-0.39776137,-0.28286755,-0.14423642,0.24101372,0.7352256,-0.1974025,-0.4906604,0.29739255,0.098513834,-0.6146965,0.90102875,-0.1513809,0.061963584,0.3772776,0.06506767,0.5761837,-0.23611157,0.030490216,-0.35178012,-0.50811356,0.6440503,0.26949102,0.13066547,0.32739854,-0.23779543,-0.48746026,0.23281345,-0.040450674,0.28804454,-0.2978125,0.148538,0.8803,0.13840538,-0.17328605,-0.5569862,0.04291629,-0.40051013,-0.09314677,-0.4494185,-0.755161,0.039153095,0.47687,0.28068432,-0.050996616,-0.11961372,0.21027113,0.5159343,0.33951086,-0.05387338,-0.13183558,-0.6366195,0.1800318,0.11131545,0.26313576,-0.4228404,-0.035471074,0.23288938,0.09010094,-0.28081882,-0.3605517,-0.4912389,0.1699276,-0.28831503,0.15317786,0.57088524,-0.66867626,0.3465362,0.19225723,-0.18479435,-0.3419818,0.27729875,0.03908273,0.014018034,-0.3598741,0.16189767,0.328407,-0.51610595,-0.072106615,-0.098275706,-0.43993443,0.6700241,0.14783652,0.034989044,0.4059023,-0.36980736,-0.109691136,0.051860645,-0.11276978,-0.18777557,-0.35991707,-0.20847338,-0.82344645,0.0728272,0.09121724,0.41848117,0.20899038,-0.58418345,0.60274315,-0.9638911,-0.5785826,0.075653575,0.18789351,0.15327103,0.25600022,-0.560797,-1.2180365,-0.34711426,0.30609137,-0.10454038,0.2721453,-0.2714999,-0.2343768,0.060583398,-0.13458782,0.48176828,0.80398756,0.6049182,-0.5875206,-0.47006032,-0.0041366518,0.06631457,-0.23463444,-0.3661301,0.5063897,0.07921541,-0.118449256,-0.037837118,-0.06568665,-0.5996897,0.07072538,-0.034600306,0.16475569,0.27246514,0.08197039,0.52762485,-0.120315515,-0.14854093,-0.5187342,0.04690417,0.66794634,-0.040001176,-0.6593789,0.098995864,0.086694695,0.24995674,0.02666071,0.09212351,-0.06803238,0.33577412,0.32256815,0.10485253
drug_38,-0.25920555,-0.5560535,-0.091348514,0.014843818,0.038326774,-0.19275185,0.24966423,0.34772435,-0.049697734,-0.22911468,-0.03812954,-0.29098508,-0.18948539,-0.122142844,0.25939214,-0.14720006,-0.09620871,0.24328843,0.22644395,0.2429365,-0.19415966,-0.016162405,0.017447595,0.3568466,0.2498514,-0.2904938,0.0184112,0.24040721,-0.09440238,-0.0064795283,-0.24347521,-0.5300246,0.251122,0.597713,0.18889412,-0.52155,-0.030132934,-0.19691369,0.25128642,-0.0036804308,0.47788072,0.35167062,0.24428743,-0.058054518,-0.24489538,-0.084794424,-0.16671771,0.27982497,-0.012010881,-0.061316215,-0.029871756,0.8445032,0.28686768,0.16254468,0.3709785,-0.06661843,0.08994439,0.8327484,-0.025831124,-0.07970348,0.35604373,-0.1325157,-0.07840486,-0.49173617,-0.043088198,0.17950156,0.14361762,0.17662229,-0.10885808,0.16976704,0.2951595,0.13173412,-0.50401336,0.04077098,0.16018252,-0.2452323,-0.03530576,0.00881741,0.41860935,-0.33705124,0.21667235,-0.013859157,-0.042152133,-0.15464714,0.33688682,-0.2944617,-0.45173606,-0.32482612,0.22413355,-0.18075147,0.40074682,0.33812055,-0.03510076,0.37081015,0.1859619,0.4935289,0.0034345947,-0.21990894,0.07222029,0.2999647,-0.33908635,0.06321142,-0.34051827,0.22142063,0.008889314,-0.26637766,-0.11371732,-0.0237363,-0.23251063,0.28402993,0.34621504,0.32807192,0.022093643,0.19285402,0.46378973,-0.48914555,-0.12478559,0.15501323,-0.18044034,0.41026318,0.060016293,0.17428969,0.45939213,-0.29614207,-0.27895254,0.12925158,-0.28586602,0.35418475,0.12887539,0.16385987,0.2920472,-0.13564156,-0.28940994,0.20488992,-0.25029486,-0.11891293,-0.1777758,-0.07949689,0.020910157,-0.13950956,-0.21249448,0.26679245,-0.23400305,-0.2513822,-0.12097047,-0.59875566,-0.27962705,0.1678748,0.26620522,0.07443337,0.2978386,-0.53896594,-0.45453987,-0.2842324,-0.014033965,-0.206659,0.10553496,-0.26469755,-0.099310264,-0.29630888,-0.08432367,0.44259232,0.5109546,-0.123074405,-0.46499178,-0.052374817,0.021501891,-0.11633115,-0.48635602,0.097161196,0.04303472,0.3171093,-0.11285203,-0.73497033,-0.00022413184,-0.0562339,0.13672255,0.27822036,-0.20758088,0.014620983,0.098921694,0.5153796,-0.2722771,-0.058428712,-0.4432102,-0.23208433,0.17084584,-0.078778215,-0.37384352,-0.019411689,-0.03719403,0.29683167,-0.2883923,-0.18832342,0.019167295,0.2904881,-0.09177111,0.17557104
drug_39,0.1784398,-0.05522869,-0.2292658,0.09017408,0.16713914,0.073692314,0.13924219,0.35459155,-0.056807972,-0.38465825,0.02491084,-0.06290601,-0.13230842,0.19283605,0.32900625,-0.33911672,-0.09298022,0.32871372,-0.014307207,-0.022286726,-0.0027601796,0.002951704,-0.25676104,0.09377998,0.17732914,-0.26391846,-0.048957594,0.34057495,-0.00060264237,-0.21002337,-0.12248414,-0.6603867,0.2746928,0.34663963,-0.20601402,-0.35525993,-0.019201301,-0.22476852,-0.1840779,-0.008815531,0.24382047,0.3494234,0.37666938,-0.21058153,0.0607457,-0.12552175,0.00025502665,0.20328279,-0.108153254,-0.10678951,-0.1215104,0.49428728,-0.1756542,0.091065556,0.18544054,0.058428843,-0.0840768,0.1325896,0.07588416,-0.05989883,0.28107998,-0.032864444,0.21117474,-0.2717356,0.12905589,0.0925051,-0.013709293,0.34791118,-0.15056552,-0.17616417,-0.07802557,-0.007887986,-0.45384273,0.024533432,0.07828272,0.25147703,-0.30273497,-0.03769346,0.08940009,-0.41150048,-0.09342021,0.011391558,-0.097984895,0.22665094,0.16125572,-0.14046633,-0.44524753,-0.2922263,0.20398715,0.06895166,0.07457139,0.46385586,-0.025325943,0.07996841,0.035807177,0.16422836,-0.07523808,-0.04592601,0.0076661906,-0.017102083,-0.43208683,0.124858506,-0.19854766,0.1744911,-0.07647912,0.083491296,0.021075545,0.27121025,-0.10385487,-0.10827331,0.18020633,0.16941532,-0.012580193,-0.08144656,0.17696163,-0.2644981,-0.37500915,-0.18604209,0.03361344,0.09841068,0.38848543,0.23057084,0.33774373,-0.020556908,-0.14755958,-0.058159813,-0.20383489,0.007560996,-0.12539108,0.09203579,-0.032603774,0.2556029,0.122176595,0.053636454,-0.12891988,-0.121474154,-0.17023437,-0.0966844,0.10655567,0.07319179,0.08885543,0.16693035,-0.2337866,-0.10183581,0.002179413,-0.50014126,-0.30442974,0.07082876,0.15586789,-0.066497535,0.02240316,-0.18242481,-0.51801556,-0.43125385,-0.06756513,0.03042219,-0.17499557,-0.015311458,-0.34494215,-0.028843574,-0.3367236,0.4096785,0.5892954,-0.20382467,-0.28806433,-0.028559765,0.20954312,-0.13104394,-0.41065168,-0.21330412,-0.018285315,0.104139835,-0.08552009,-0.63212985,0.1611199,-0.30564955,0.0003786701,-0.082817435,-0.08260637,-0.24607089,-0.111380376,0.47748876,-0.018760156,-0.09685357,-0.54353386,-0.10152722,-0.28662363,-0.057359155,-0.4567036,-0.1261766,-0.25183856,0.1741793,-0.2776819,-0.28771576,-0.22689994,0.29440126,-0.4351274,0.086791016
